existing_lion_name,existing_image_name,lion_orientation,distance_calculated,test_image_name,test_image_orientation
JPEG52,6S2A2023.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG52,6S2A2024.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG52,6S2A2029.jpg,left,0.8644695414570953,6S2A8827_DVMC2,left
JPEG52,6S2A2030.jpg,left,0.8288465096792038,6S2A8827_DVMC2,left
JPEG52,6S2A2032.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2103.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2104.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2105.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2106.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2107.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2108.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2109.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2110.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2111.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2112.jpg,right,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2115.jpg,front,-9999.0,6S2A8827_DVMC2,left
JPEG54,6S2A2116.jpg,front,-9999.0,6S2A8827_DVMC2,left
